,edu_location,edu_Latitude,_Longitude,location_id,Venue,venue_id,Venue Latitude,Venue Longitude,Venue Category,Venue Category Plural,Venue Category Short,sub_id
440,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Benjamin Cooper,54f132e7498e5d065370a6b1,37.787396,-122.409847,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
441,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,The Olympic Club,4a6f3531f964a5209cd51fe3,37.788181056861674,-122.41106656038573,Gym / Fitness Center,Gyms or Fitness Centers,Gym / Fitness,4bf58dd8d48988d175941735
442,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Blue Bottle Coffee,49ca8f4df964a520b9581fe3,37.782474,-122.407699,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
443,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Mikkeller Bar,511c234119a980d7108a70b9,37.78395632730013,-122.40905642509459,Gastropub,Gastropubs,Gastropub,4bf58dd8d48988d155941735
444,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,The Fairmont San Francisco,4698fe39f964a520f9481fe3,37.79229816706643,-122.41054313133543,Hotel,Hotels,Hotel,4bf58dd8d48988d1fa931735
445,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Comstock Saloon,4bf5b259bfeac92873029336,37.797068377533414,-122.40559101104736,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
446,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Dropbox Tuck Shop,558f6749498ee19e0ca67e24,37.78062063912917,-122.3922912810398,Buffet,Buffets,Buffet,52e81612bcbc57f1066b79f4
447,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Maritime Wine Tasting Studio,562041f8498ead0b09bdca7a,37.7972919256034,-122.40565180869211,Wine Bar,Wine Bars,Wine Bar,4bf58dd8d48988d123941735
448,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Barbary Coast Collective,52f68391498e8f7e37301c92,37.78186704600669,-122.4076374625646,Marijuana Dispensary,Marijuana Dispensaries,Dispensary,52c71aaf3cf9994f4e043d17
449,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Arc Light,4fcbd7c0e4b06ec8a3df0f15,37.779884498140326,-122.39267673110763,Residential Building (Apartment / Condo),Residential Buildings (Apartments / Condos),Residential,4d954b06a243a5684965b473
450,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,City Lights Bookstore,49bc2d06f964a5201d541fe3,37.7977083118737,-122.40648879043061,Bookstore,Bookstores,Bookstore,4bf58dd8d48988d114951735
451,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Ryoko's Japanese Restaurant & Bar,433c8000f964a52043281fe3,37.788183,-122.411882,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
452,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Marlowe,4b71ed7af964a520b3642de3,37.77832332138957,-122.39679203144317,New American Restaurant,New American Restaurants,New American,4bf58dd8d48988d157941735
453,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Huntington Park,4698dfcbf964a520ef481fe3,37.79210278788402,-122.41223008931891,Park,Parks,Park,4bf58dd8d48988d163941735
454,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,The House,4b0a2fe5f964a520492223e3,37.79843404606063,-122.40718731925823,Asian Restaurant,Asian Restaurants,Asian,4bf58dd8d48988d142941735
455,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Exploratorium,4585a93ef964a520ac3f1fe3,37.80086420601844,-122.3985555768013,Science Museum,Science Museums,Science Museum,4bf58dd8d48988d191941735
456,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Tselogs,56a7f7fa498e29aaf707c5d4,37.78647937415373,-122.4131275886682,Filipino Restaurant,Filipino Restaurants,Filipino,4eb1bd1c3b7b55596b4a748f
457,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Grace Cathedral,4698dc59f964a520ed481fe3,37.79166582464069,-122.41334845310054,Church,Churches,Church,4bf58dd8d48988d132941735
458,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Molinari Delicatessen,4a01fbbdf964a5201c711fe3,37.79865500362825,-122.40784674517495,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735
459,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Chubby Noodle,55721dae498ecafe55931bb4,37.799067,-122.407174,Asian Restaurant,Asian Restaurants,Asian,4bf58dd8d48988d142941735
460,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Liholiho Yacht Club,54c2a5e4498ee52a438800f7,37.78833241767785,-122.41460517290737,Hawaiian Restaurant,Hawaiian Restaurants,Hawaiian,52e81612bcbc57f1066b79fe
461,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,AT&T Park,4bd2177d046076b055357371,37.77829080505627,-122.38971111810092,Baseball Stadium,Baseball Stadiums,Baseball,4bf58dd8d48988d18c941735
462,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Deli Board,4bb2595c42959c7430b7202c,37.777485367788515,-122.4070253220108,Sandwich Place,Sandwich Places,Sandwiches,4bf58dd8d48988d1c5941735
463,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Golden Boy Pizza,42814b00f964a520ef211fe3,37.79984,-122.40807,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
464,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Filbert Steps,4aa714caf964a520ec4b20e3,37.801949298131746,-122.40438938140868,Trail,Trails,Trail,4bf58dd8d48988d159941735
465,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Sotto Mare Oysteria and Seafood Restaurant,4aebaaccf964a52042c421e3,37.799624753044924,-122.40835693948438,Seafood Restaurant,Seafood Restaurants,Seafood,4bf58dd8d48988d1ce941735
466,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,SF Flower Mart,4ba3993bf964a520914a38e3,37.77543468603542,-122.40091302521668,Flower Shop,Flower Shops,Flower Shop,4bf58dd8d48988d11b951735
467,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Tony’s Pizza Napoletana,4a469839f964a52029a91fe3,37.80032801203867,-122.40904033184052,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
468,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Glow Yoga & Wellness,4d7596102140721eb80bc63d,37.80012544107976,-122.40911399042773,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
469,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Sightglass Coffee,4a4b8a43f964a5206fac1fe3,37.77702490373948,-122.40852980833175,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
470,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Ritual Yoga - SOMA,5624f136498e482a2e9c392b,37.77510788364463,-122.40138683570436,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
471,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,The Strand,4f5d49a5e4b0695cbbe24694,37.7798876509815,-122.41313778134582,Theater,Theaters,Theater,4bf58dd8d48988d137941735
472,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Ina Coolbrith Park,4a7de0a6f964a52009f01fe3,37.79831417150525,-122.41361233145557,Park,Parks,Park,4bf58dd8d48988d163941735
473,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Vive La Tarte,55554f0a498e7ffc6883325c,37.77701166643817,-122.41089851840502,Café,Cafés,Café,4bf58dd8d48988d16d941735
474,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Cellarmaker Brewing Company,52549d8811d23325d32b5b9e,37.77711631701571,-122.41071357551509,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
475,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,RS94109,5258a7db11d2c9469e715fd8,37.78563944612241,-122.41816520690917,Record Shop,Record Shops,Record Shop,4bf58dd8d48988d10d951735
476,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Lers Ros Thai,49dd8602f964a52018601fe3,37.78475865530321,-122.41781120656418,Thai Restaurant,Thai Restaurants,Thai,4bf58dd8d48988d149941735
477,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Tadu Ethiopian Kitchen,59cc5892418686045b5bc793,37.77394977617469,-122.39154316347648,Ethiopian Restaurant,Ethiopian Restaurants,Ethiopian,4bf58dd8d48988d10a941735
478,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,SHN Orpheum Theatre,46d36f99f964a520594a1fe3,37.779347692456575,-122.41459250450134,Theater,Theaters,Theater,4bf58dd8d48988d137941735
479,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Asian Art Museum,43601880f964a5202e291fe3,37.780177691822274,-122.41650543857212,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735
480,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Great American Music Hall,40e4a580f964a520f5091fe3,37.784919196285855,-122.41892787488793,Rock Club,Rock Clubs,Rock Club,4bf58dd8d48988d1e9931735
481,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Kuma Sushi + Sake,5989205d64c8e12750122427,37.7867804695193,-122.41988550891186,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
482,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Mr. S Leather & Mr. S Locker Room,44edbcecf964a520e0371fe3,37.77411705607826,-122.4088527466002,Clothing Store,Clothing Stores,Apparel,4bf58dd8d48988d103951735
483,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Grass Roots,4a89e5c6f964a5204a0920e3,37.78689060215334,-122.41952465653297,Smoke Shop,Smoke Shops,Smoke Shop,4bf58dd8d48988d123951735
484,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,La Biang Thai Massage,4a5c070ef964a52028bc1fe3,37.78873832023195,-122.42044168410258,Massage Studio,Massage Studios,Massage Studio,52f2ab2ebcbc57f1066b8b3c
485,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Brenda's French Soul Food,49f356f8f964a5208a6a1fe3,37.782896409128426,-122.41889744997026,Southern / Soul Food Restaurant,Southern / Soul Food Restaurants,Southern / Soul,4bf58dd8d48988d14f941735
486,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Bellota,573e8ba3cd102b8b7351f55a,37.7717594988495,-122.40488629924002,Spanish Restaurant,Spanish Restaurants,Spanish,4bf58dd8d48988d150941735
487,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Bob's Donuts,44cf44a2f964a52020361fe3,37.791797,-122.421085,Donut Shop,Donut Shops,Donuts,4bf58dd8d48988d148941735
488,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Stones Throw,525ded0c11d25a209c704b01,37.79812484874868,-122.41883141212548,American Restaurant,American Restaurants,American,4bf58dd8d48988d14e941735
489,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,The Cake Gallery,4c95253c58d4b60cde9d2f29,37.77399723081431,-122.41188163792187,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
490,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Basik Cafe,54c272de498ec42c95827928,37.79470078065004,-122.42156045673302,Smoothie Shop,Smoothie Shops,Smoothie Shop,52f2ab2ebcbc57f1066b8b41
491,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Union Larder,53ec8516498e7fd89bd29ade,37.79890383415786,-122.41904896426493,Wine Bar,Wine Bars,Wine Bar,4bf58dd8d48988d123941735
492,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Za Pizza,42b21280f964a5206c251fe3,37.79857053617332,-122.41895509472236,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
493,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Blue Bottle Coffee,5560dbdb498e91a2bcde84f6,37.77628641647586,-122.41686701774597,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
494,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,SPARK Social SF,570fbb58498ef98443cf26fb,37.770762323964824,-122.39168869234159,Street Food Gathering,Street Food Gatherings,Street Food Gathering,53e0feef498e5aac066fd8a9
495,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Cheese Plus,4a222e61f964a520677d1fe3,37.79513753789721,-122.42178618907927,Cheese Shop,Cheese Shops,Cheese Shop,4bf58dd8d48988d11e951735
496,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,MUJI 無印良品,5018a98e64a465d5fba4ff6c,37.77082581358439,-122.40817709897941,Miscellaneous Shop,Miscellaneous Shops,Shop,4bf58dd8d48988d1ff941735
497,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,House of Prime Rib,42e03700f964a52065261fe3,37.79340428203235,-122.42279370202185,Steakhouse,Steakhouses,Steakhouse,4bf58dd8d48988d1cc941735
498,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Herbst Theater,5622d1d7498eec470c196e3a,37.779548182877924,-122.42095293686124,Concert Hall,Concert Halls,Concert Hall,5032792091d4c4b30a586d5c
499,Golden Gate University-San Francisco,37.789008211235355,-122.39858161229711,4,Louise M. Davies Symphony Hall,4aa48566f964a520024720e3,37.7779963603856,-122.42039900756977,Concert Hall,Concert Halls,Concert Hall,5032792091d4c4b30a586d5c
500,California College of the Arts,37.76725264083133,-122.40025107470039,5,Yoga Tree Potrero Hill,521d085c498e99760319302a,37.76628,-122.402076,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
501,California College of the Arts,37.76725264083133,-122.40025107470039,5,Anchor Public Taps,59e6b27c112c6c32076dfe03,37.764006954013155,-122.40125624974469,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
502,California College of the Arts,37.76725264083133,-122.40025107470039,5,Anchor Brewing Company,43a16022f964a5202c2c1fe3,37.76339544284912,-122.40102052688599,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
503,California College of the Arts,37.76725264083133,-122.40025107470039,5,Ruby Wine,4a7cc518f964a52095ed1fe3,37.76254057858446,-122.3970270035789,Wine Shop,Wine Shops,Wine Shop,4bf58dd8d48988d119951735
504,California College of the Arts,37.76725264083133,-122.40025107470039,5,Bellota,573e8ba3cd102b8b7351f55a,37.7717594988495,-122.40488629924002,Spanish Restaurant,Spanish Restaurants,Spanish,4bf58dd8d48988d150941735
505,California College of the Arts,37.76725264083133,-122.40025107470039,5,Pawtrero Hill Bathhouse and Feed Company,4a21b55df964a520327d1fe3,37.764082045287125,-122.39438382458324,Pet Store,Pet Stores,Pet Store,4bf58dd8d48988d100951735
506,California College of the Arts,37.76725264083133,-122.40025107470039,5,UCSF Bakar Fitness & Rec Center,464b8b00f964a520b3461fe3,37.768348556456026,-122.39311337471008,Gym,Gyms,Gym,4bf58dd8d48988d176941735
507,California College of the Arts,37.76725264083133,-122.40025107470039,5,Plow,4c966048f244b1f7b0e6331d,37.762516,-122.395467,Breakfast Spot,Breakfast Spots,Breakfast,4bf58dd8d48988d143941735
508,California College of the Arts,37.76725264083133,-122.40025107470039,5,Diakadi Body,42911d00f964a52011241fe3,37.76942272056354,-122.40832460628447,Gym,Gyms,Gym,4bf58dd8d48988d176941735
509,California College of the Arts,37.76725264083133,-122.40025107470039,5,MUJI 無印良品,5018a98e64a465d5fba4ff6c,37.77082581358439,-122.40817709897941,Miscellaneous Shop,Miscellaneous Shops,Shop,4bf58dd8d48988d1ff941735
510,California College of the Arts,37.76725264083133,-122.40025107470039,5,SPARK Social SF,570fbb58498ef98443cf26fb,37.770762323964824,-122.39168869234159,Street Food Gathering,Street Food Gatherings,Street Food Gathering,53e0feef498e5aac066fd8a9
511,California College of the Arts,37.76725264083133,-122.40025107470039,5,Ritual Yoga - SOMA,5624f136498e482a2e9c392b,37.77510788364463,-122.40138683570436,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
512,California College of the Arts,37.76725264083133,-122.40025107470039,5,SF Flower Mart,4ba3993bf964a520914a38e3,37.77543468603542,-122.40091302521668,Flower Shop,Flower Shops,Flower Shop,4bf58dd8d48988d11b951735
513,California College of the Arts,37.76725264083133,-122.40025107470039,5,Sports Basement,4a09ef9af964a52070741fe3,37.7670340499389,-122.41091404939777,Sporting Goods Shop,Sporting Goods Shops,Sporting Goods,4bf58dd8d48988d1f2941735
514,California College of the Arts,37.76725264083133,-122.40025107470039,5,Mr. S Leather & Mr. S Locker Room,44edbcecf964a520e0371fe3,37.77411705607826,-122.4088527466002,Clothing Store,Clothing Stores,Apparel,4bf58dd8d48988d103951735
515,California College of the Arts,37.76725264083133,-122.40025107470039,5,Tadu Ethiopian Kitchen,59cc5892418686045b5bc793,37.77394977617469,-122.39154316347648,Ethiopian Restaurant,Ethiopian Restaurants,Ethiopian,4bf58dd8d48988d10a941735
516,California College of the Arts,37.76725264083133,-122.40025107470039,5,Heath Ceramics,4fd15468e4b0c730e3f804d8,37.761868731365674,-122.41158306598663,Furniture / Home Store,Furniture / Home Stores,Furniture / Home,4bf58dd8d48988d1f8941735
517,California College of the Arts,37.76725264083133,-122.40025107470039,5,Gus’s Community Market,564e0e98498ee2cb338012bc,37.76397361090253,-122.41284133558223,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
518,California College of the Arts,37.76725264083133,-122.40025107470039,5,Farmhouse Kitchen,556cce76498e5e64f11e6971,37.76019424898873,-122.41109519769222,Thai Restaurant,Thai Restaurants,Thai,4bf58dd8d48988d149941735
519,California College of the Arts,37.76725264083133,-122.40025107470039,5,Mission Cliffs,408c5100f964a520c8f21ee3,37.76078380755669,-122.412539822924,Climbing Gym,Climbing Gyms,Climbing Gym,503289d391d4c4b30a586d6a
520,California College of the Arts,37.76725264083133,-122.40025107470039,5,Salumeria,4fc541fb7716c8a1e24eec6c,37.759250878333965,-122.41102512638287,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735
